height,weight,label 
194,99,fat
158,71,fat
197,54,thin
155,84,fat
170,60,normal
128,57,fat
191,47,thin
142,54,fat
177,78,normal
146,45,normal
178,47,thin
161,90,fat
172,44,thin
177,65,normal
196,52,thin
121,35,normal
172,68,normal
145,41,normal
124,50,fat
183,86,fat
162,91,fat
132,92,fat
167,65,normal
169,48,thin
151,95,fat
166,70,fat
165,80,fat
152,98,fat
153,97,fat
199,75,normal
149,77,fat
191,43,thin
168,96,fat
159,52,normal
133,63,fat
185,87,fat
172,88,fat
154,83,fat
166,37,thin
121,38,fat
121,75,fat
162,68,fat
185,62,thin
195,72,normal
183,87,fat
192,36,thin
143,60,fat
179,76,normal
189,49,thin
176,35,thin
189,41,thin
150,40,thin
170,68,normal
168,76,fat
145,74,fat
183,75,normal
177,98,fat
126,54,fat
131,95,fat
156,78,fat
160,69,fat
144,78,fat
140,90,fat
135,76,fat
186,40,thin
200,87,normal
160,51,normal
152,36,thin
187,43,thin
178,65,normal
131,67,fat
139,67,fat
189,91,fat
129,39,normal
175,68,normal
174,63,normal
183,36,thin
156,76,fat
141,59,fat
179,55,thin
155,57,normal
194,100,fat
150,59,fat
183,96,fat
197,87,normal
142,93,fat
136,60,fat
166,56,normal
152,44,normal
144,74,fat
167,57,normal
154,87,fat
181,39,thin
149,93,fat
190,92,fat
189,56,thin
146,85,fat
165,68,normal
179,97,fat
150,40,thin
128,46,fat
126,82,fat
135,38,normal
129,58,fat
124,86,fat
182,80,normal
191,64,thin
159,72,fat
123,85,fat
138,46,normal
122,59,fat
154,63,fat
120,71,fat
182,37,thin
134,46,fat
149,98,fat
161,88,fat
163,84,fat
187,95,fat
122,40,fat
178,36,thin
179,85,fat
142,57,fat
187,41,thin
146,52,normal
127,37,normal
179,66,normal
184,93,fat
192,83,normal
131,97,fat
193,79,normal
177,36,thin
140,46,normal
194,94,normal
172,63,normal
137,46,normal
143,93,fat
159,60,normal
148,89,fat
161,72,fat
191,53,thin
162,48,thin
186,64,thin
130,53,fat
152,43,normal
125,96,fat
141,73,fat
157,67,fat
198,61,thin
199,77,normal
128,81,fat
176,77,normal
158,47,normal
180,57,thin
154,63,fat
189,93,fat
173,53,thin
200,98,normal
171,92,fat
177,80,fat
184,44,thin
121,62,fat
169,79,fat
164,61,normal
168,81,fat
123,62,fat
196,98,fat
186,73,normal
194,45,thin
140,50,fat
159,71,fat
135,42,normal
147,55,fat
178,100,fat
177,41,thin
196,83,normal
179,82,fat
169,90,fat
127,47,fat
186,78,normal
146,37,thin
142,65,fat
177,58,normal
130,78,fat
185,40,thin
151,36,thin
153,59,fat
133,96,fat
162,45,thin
185,85,normal
141,63,fat
195,90,normal
155,57,normal
153,93,fat
172,53,thin
176,83,fat
122,38,fat
166,42,thin
200,70,thin
124,89,fat
149,67,fat
130,38,normal
176,42,thin
178,65,normal
134,53,fat
148,70,fat
143,70,fat
139,55,fat
159,73,fat
167,94,fat
184,68,normal
186,41,thin
144,54,fat
180,58,thin
172,55,normal
174,95,fat
183,55,thin
126,38,normal
197,55,thin
194,84,normal
151,71,fat
163,87,fat
194,68,thin
154,76,fat
186,45,thin
127,72,fat
172,55,normal
176,35,thin
163,47,thin
148,65,fat
189,37,thin
183,88,fat
200,54,thin
158,55,normal
132,63,fat
147,52,normal
151,61,fat
159,80,fat
170,69,normal
145,51,normal
172,80,fat
178,44,thin
179,68,normal
140,61,fat
159,46,thin
130,97,fat
120,43,fat
125,62,fat
180,49,thin
173,85,fat
192,90,normal
188,41,thin
179,36,thin
147,47,normal
175,40,thin
137,88,fat
178,64,normal
140,49,fat
195,61,thin
177,43,thin
194,97,fat
196,55,thin
133,89,fat
181,77,normal
126,57,fat
135,47,fat
134,82,fat
151,94,fat
142,58,fat
149,62,fat
141,96,fat
183,52,thin
140,70,fat
185,68,normal
137,74,fat
154,95,fat
120,90,fat
172,65,normal
192,85,normal
188,77,normal
120,47,fat
150,74,fat
141,39,normal
199,72,thin
121,45,fat
153,53,normal
195,97,fat
192,77,normal
145,59,fat
194,90,normal
156,95,fat
122,78,fat
155,69,fat
183,74,normal
175,60,normal
133,79,fat
150,74,fat
174,49,thin
130,64,fat
180,73,normal
168,57,normal
168,64,normal
175,84,fat
128,58,fat
129,94,fat
168,36,thin
162,89,fat
145,46,normal
127,36,normal
121,37,fat
196,98,fat
157,38,thin
143,55,fat
131,78,fat
166,97,fat
127,88,fat
164,83,fat
193,89,normal
123,82,fat
127,65,fat
155,69,fat
199,71,thin
162,74,fat
151,48,normal
168,47,thin
154,60,fat
126,95,fat
169,64,normal
196,57,thin
191,46,thin
157,100,fat
178,79,normal
140,51,fat
187,81,normal
139,57,fat
166,50,thin
121,45,fat
139,99,fat
180,50,thin
129,84,fat
166,92,fat
142,69,fat
133,64,fat
143,41,normal
195,47,thin
195,54,thin
175,76,normal
172,66,normal
185,36,thin
145,84,fat
139,75,fat
125,40,fat
189,80,normal
133,36,normal
190,79,normal
144,99,fat
196,79,normal
124,94,fat
173,100,fat
196,47,thin
198,87,normal
178,64,normal
120,52,fat
162,38,thin
180,88,fat
160,47,thin
187,49,thin
200,67,thin
158,63,fat
173,72,normal
188,94,fat
157,49,normal
147,95,fat
149,72,fat
189,57,thin
149,73,fat
179,60,normal
154,69,fat
127,97,fat
200,36,thin
127,49,fat
176,43,thin
120,37,fat
144,77,fat
168,49,thin
136,66,fat
137,43,normal
130,53,fat
125,88,fat
161,35,thin
154,57,normal
193,40,thin
153,40,thin
169,49,thin
168,64,normal
165,69,fat
173,60,normal
195,38,thin
144,76,fat
172,71,normal
156,65,fat
145,75,fat
181,51,thin
181,93,fat
138,70,fat
131,67,fat
181,50,thin
191,90,normal
130,85,fat
193,54,thin
164,47,thin
125,87,fat
171,42,thin
135,72,fat
189,89,normal
161,91,fat
195,67,thin
175,65,normal
129,85,fat
136,41,normal
199,83,normal
178,41,thin
152,62,fat
138,89,fat
144,58,fat
154,47,normal
163,63,normal
196,83,normal
170,35,thin
184,75,normal
164,66,normal
194,99,fat
126,48,fat
136,76,fat
142,92,fat
161,75,fat
176,50,thin
195,89,normal
183,63,normal
173,80,fat
163,54,normal
154,62,fat
133,53,fat
140,88,fat
142,67,fat
192,74,normal
145,52,normal
148,100,fat
120,87,fat
189,77,normal
187,56,thin
150,91,fat
153,59,fat
193,63,thin
148,70,fat
185,40,thin
136,41,normal
190,42,thin
128,42,fat
190,73,normal
166,54,normal
179,35,thin
168,49,thin
157,36,thin
187,76,normal
148,91,fat
127,40,normal
140,58,fat
145,78,fat
187,70,normal
176,50,thin
155,79,fat
158,47,normal
134,65,fat
128,52,fat
172,66,normal
168,69,normal
155,96,fat
156,56,normal
168,37,thin
177,90,fat
154,43,thin
145,76,fat
169,59,normal
158,47,normal
157,54,normal
175,59,normal
135,73,fat
144,63,fat
193,93,normal
142,69,fat
139,79,fat
146,71,fat
137,83,fat
162,93,fat
190,72,normal
132,77,fat
164,88,fat
166,99,fat
188,57,thin
194,64,thin
194,95,fat
200,97,normal
173,98,fat
176,97,fat
126,93,fat
178,41,thin
135,50,fat
161,83,fat
188,35,thin
128,79,fat
197,83,normal
123,54,fat
157,99,fat
187,93,fat
198,63,thin
124,60,fat
165,74,fat
125,77,fat
162,35,thin
120,69,fat
187,65,normal
132,97,fat
122,60,fat
187,88,fat
130,67,fat
165,63,normal
190,64,thin
160,42,thin
184,59,thin
190,79,normal
147,79,fat
176,100,fat
149,63,fat
185,58,thin
130,57,fat
150,80,fat
152,46,normal
184,71,normal
191,57,thin
180,39,thin
198,42,thin
185,95,fat
198,81,normal
144,97,fat
127,64,fat
194,88,normal
129,64,fat
200,86,normal
169,78,fat
182,64,normal
186,82,normal
132,92,fat
125,55,fat
147,50,normal
196,76,normal
185,79,normal
187,46,thin
151,61,fat
190,59,thin
198,87,normal
161,52,normal
149,57,fat
175,56,thin
136,61,fat
174,49,thin
192,52,thin
125,85,fat
158,78,fat
141,44,normal
136,53,fat
133,36,normal
154,41,thin
129,44,fat
145,87,fat
181,56,thin
171,96,fat
152,93,fat
123,66,fat
161,72,fat
146,54,fat
182,96,fat
194,99,fat
141,92,fat
190,69,normal
182,58,thin
131,64,fat
148,92,fat
157,46,normal
170,50,thin
187,87,normal
191,68,normal
133,89,fat
180,45,thin
134,79,fat
157,35,thin
193,44,thin
129,68,fat
129,100,fat
150,71,fat
176,43,thin
140,64,fat
178,35,thin
122,79,fat
195,74,normal
151,62,fat
131,96,fat
126,98,fat
150,37,thin
169,72,fat
146,53,normal
127,80,fat
161,70,fat
136,45,normal
164,69,fat
123,93,fat
197,100,fat
162,35,thin
138,71,fat
169,59,normal
193,37,thin
133,60,fat
157,75,fat
126,90,fat
184,64,normal
161,35,thin
161,96,fat
193,35,thin
180,37,thin
169,76,fat
120,84,fat
167,65,normal
130,41,normal
152,48,normal
165,95,fat
188,65,thin
194,69,thin
126,97,fat
133,42,normal
181,68,normal
171,88,fat
192,52,thin
193,79,normal
143,96,fat
176,49,thin
156,90,fat
122,40,fat
137,45,normal
140,68,fat
196,51,thin
176,67,normal
170,76,fat
171,52,thin
199,71,thin
133,78,fat
200,99,normal
160,87,fat
197,40,thin
137,97,fat
174,91,fat
142,86,fat
167,90,fat
182,85,fat
134,49,fat
151,46,normal
123,75,fat
189,95,fat
162,87,fat
181,86,fat
197,73,normal
146,86,fat
122,38,fat
177,59,normal
138,65,fat
129,47,fat
157,66,fat
186,86,normal
180,73,normal
187,52,thin
158,52,normal
151,92,fat
146,43,normal
131,53,fat
151,57,normal
186,45,thin
147,93,fat
164,86,fat
176,62,normal
160,63,normal
154,79,fat
121,78,fat
152,82,fat
132,35,normal
120,49,fat
122,70,fat
176,91,fat
173,63,normal
123,39,fat
134,57,fat
196,62,thin
170,81,fat
137,77,fat
167,74,fat
185,70,normal
155,99,fat
200,50,thin
148,57,fat
148,97,fat
125,52,fat
141,55,fat
149,55,normal
191,40,thin
146,69,fat
180,78,normal
147,35,thin
190,66,thin
186,100,fat
179,64,normal
193,76,normal
174,65,normal
168,65,normal
123,93,fat
137,44,normal
140,52,fat
141,64,fat
121,62,fat
135,62,fat
153,48,normal
178,59,normal
198,99,fat
184,95,fat
161,86,fat
164,58,normal
171,69,normal
186,41,thin
167,71,fat
186,37,thin
168,82,fat
200,94,normal
139,51,fat
185,60,thin
138,67,fat
153,66,fat
134,86,fat
149,64,fat
129,37,normal
198,87,normal
178,88,fat
195,38,thin
133,78,fat
192,47,thin
145,49,normal
148,71,fat
147,74,fat
192,79,normal
152,98,fat
133,98,fat
139,53,fat
172,64,normal
140,94,fat
199,58,thin
178,59,normal
158,78,fat
149,55,normal
178,41,thin
157,75,fat
170,72,normal
134,69,fat
196,66,thin
124,88,fat
148,100,fat
130,94,fat
133,73,fat
177,87,fat
142,56,fat
153,44,normal
136,42,normal
138,69,fat
163,100,fat
132,100,fat
154,97,fat
140,69,fat
198,54,thin
172,77,fat
157,78,fat
151,97,fat
140,88,fat
157,45,thin
135,100,fat
150,50,normal
130,50,fat
186,100,fat
193,80,normal
179,49,thin
184,47,thin
152,71,fat
191,54,thin
167,83,fat
163,84,fat
167,56,normal
144,47,normal
179,52,thin
135,92,fat
186,47,thin
197,72,normal
134,62,fat
131,54,fat
133,84,fat
191,42,thin
171,41,thin
141,58,fat
136,69,fat
176,74,normal
177,81,fat
146,74,fat
156,95,fat
197,69,thin
166,60,normal
137,72,fat
136,43,normal
196,89,normal
126,73,fat
134,84,fat
200,80,normal
164,41,thin
163,62,normal
127,76,fat
129,70,fat
140,58,fat
183,100,fat
180,63,normal
199,73,thin
171,45,thin
174,46,thin
123,54,fat
164,78,fat
135,36,normal
171,63,normal
167,69,normal
151,89,fat
163,95,fat
197,99,fat
197,54,thin
143,75,fat
156,81,fat
126,35,normal
170,87,fat
129,69,fat
129,43,fat
160,65,fat
161,56,normal
123,76,fat
133,63,fat
196,72,normal
126,38,normal
146,91,fat
181,42,thin
132,35,normal
143,81,fat
124,97,fat
200,77,normal
136,44,normal
150,68,fat
200,95,normal
154,83,fat
197,78,normal
165,67,normal
179,86,fat
124,81,fat
143,66,fat
138,72,fat
122,40,fat
160,91,fat
151,53,normal
184,81,normal
144,72,fat
184,41,thin
200,66,thin
126,98,fat
121,94,fat
144,61,fat
178,80,fat
168,84,fat
123,43,fat
197,60,thin
178,81,fat
186,67,normal
153,100,fat
178,52,thin
160,41,thin
169,49,thin
166,60,normal
200,48,thin
130,62,fat
198,82,normal
194,95,fat
149,36,thin
142,91,fat
148,99,fat
163,89,fat
144,78,fat
200,78,normal
193,50,thin
187,99,fat
186,80,normal
125,79,fat
126,95,fat
157,73,fat
146,48,normal
153,37,thin
125,48,fat
132,58,fat
172,70,normal
175,79,fat
158,91,fat
174,51,thin
139,95,fat
195,98,fat
200,62,thin
173,90,fat
128,96,fat
195,83,normal
127,99,fat
143,80,fat
159,77,fat
138,37,normal
191,73,normal
195,60,thin
129,68,fat
182,44,thin
186,90,fat
126,71,fat
158,53,normal
166,99,fat
125,54,fat
141,90,fat
157,73,fat
160,63,normal
151,65,fat
188,69,normal
129,45,fat
183,84,fat
182,75,normal
136,49,fat
151,65,fat
170,97,fat
177,60,normal
191,68,normal
132,62,fat
171,38,thin
145,98,fat
175,39,thin
131,79,fat
179,98,fat
183,71,normal
141,83,fat
182,73,normal
147,78,fat
165,81,fat
124,57,fat
150,55,normal
185,68,normal
184,44,thin
153,42,thin
164,91,fat
124,39,fat
190,81,normal
150,89,fat
156,74,fat
146,48,normal
141,44,normal
137,68,fat
156,36,thin
147,82,fat
169,58,normal
143,61,fat
192,93,fat
177,93,fat
199,98,normal
149,85,fat
182,49,thin
153,97,fat
162,75,fat
184,58,thin
180,37,thin
149,41,thin
161,41,thin
139,87,fat
173,50,thin
173,38,thin
128,44,fat
125,52,fat
176,70,normal
179,52,thin
164,73,fat
123,48,fat
124,57,fat
199,58,thin
193,83,normal
200,64,thin
158,86,fat
155,89,fat
184,99,fat
157,84,fat
168,69,normal
185,91,fat
190,35,thin
187,51,thin
133,54,fat
152,59,fat
180,91,fat
140,74,fat
172,79,fat
142,38,normal
134,44,normal
197,38,thin
181,91,fat
149,57,fat
185,73,normal
135,82,fat
129,65,fat
125,37,normal
154,68,fat
182,47,thin
143,72,fat
121,57,fat
130,57,fat
144,41,normal
166,66,normal
180,66,normal
173,73,normal
200,39,thin
156,57,normal
136,43,normal
153,72,fat
122,99,fat
190,62,thin
180,84,fat
156,82,fat
168,42,thin
161,93,fat
179,53,thin
197,74,normal
179,46,thin
147,92,fat
162,47,thin
155,59,normal
178,95,fat
172,81,fat
171,98,fat
124,67,fat
170,82,fat
120,99,fat
153,43,thin
190,73,normal
143,83,fat
141,100,fat
182,77,normal
180,58,thin
128,48,fat
158,95,fat
132,91,fat
133,64,fat
158,62,normal
197,87,normal
132,51,fat
127,40,normal
146,53,normal
146,47,normal
178,37,thin
183,39,thin
122,69,fat
178,91,fat
138,86,fat
177,60,normal
191,72,normal
175,84,fat
174,93,fat
162,56,normal
133,63,fat
136,62,fat
186,56,thin
127,73,fat
164,49,thin
136,60,fat
187,43,thin
190,87,normal
189,62,thin
170,94,fat
175,71,normal
183,88,fat
126,38,normal
130,35,normal
135,99,fat
150,96,fat
157,64,fat
192,43,thin
138,81,fat
123,67,fat
121,84,fat
133,82,fat
160,66,fat
163,88,fat
185,72,normal
132,61,fat
147,47,normal
174,40,thin
129,78,fat
192,41,thin
123,90,fat
149,92,fat
147,77,fat
200,47,thin
181,46,thin
180,92,fat
180,59,thin
154,48,normal
156,53,normal
133,49,fat
182,94,fat
177,77,normal
166,62,normal
183,58,thin
144,87,fat
136,73,fat
180,39,thin
154,56,normal
166,42,thin
148,58,fat
140,93,fat
121,69,fat
121,79,fat
181,54,thin
153,90,fat
161,50,normal
139,86,fat
151,64,fat
137,42,normal
151,58,fat
182,36,thin
165,70,fat
191,36,thin
198,67,thin
199,45,thin
150,90,fat
137,55,fat
192,100,fat
137,78,fat
134,49,fat
131,75,fat
193,51,thin
190,59,thin
181,69,normal
132,77,fat
141,39,normal
132,81,fat
158,58,normal
188,41,thin
179,66,normal
191,77,normal
173,36,thin
157,45,thin
155,50,normal
153,65,fat
194,96,fat
172,68,normal
134,45,fat
184,59,thin
162,68,fat
130,52,fat
151,75,fat
195,70,thin
158,57,normal
168,90,fat
123,38,fat
124,90,fat
199,77,normal
188,100,fat
182,72,normal
158,66,fat
196,58,thin
159,86,fat
127,38,normal
195,61,thin
163,90,fat
144,51,normal
187,96,fat
149,84,fat
191,54,thin
178,56,thin
154,76,fat
131,92,fat
186,49,thin
175,53,thin
153,97,fat
131,40,normal
137,97,fat
173,48,thin
188,39,thin
143,35,thin
134,43,normal
161,88,fat
182,99,fat
166,43,thin
147,53,normal
172,47,thin
127,63,fat
128,37,normal
145,54,fat
171,97,fat
145,99,fat
190,56,thin
182,76,normal
123,71,fat
161,48,normal
120,85,fat
165,74,fat
123,38,fat
134,55,fat
181,46,thin
